
#还有效的源,#genre#
房山电视台,http://111.194.150.28:8888/rtp/239.3.1.96:8001 -- 0.32 MB/s
房山电视台,http://111.196.130.76:8012/rtp/239.3.1.96:8001 -- 0.20 MB/s
房山电视台,http://111.196.189.12:5555/rtp/239.3.1.96:8001 -- 0.13 MB/s
房山电视台,http://111.199.232.176:8188/rtp/239.3.1.96:8001 -- 0.10 MB/s
房山电视台,http://111.199.237.67:8188/rtp/239.3.1.96:8001 -- 0.09 MB/s
房山电视台,http://114.243.106.86:8888/rtp/239.3.1.96:8001 -- 0.38 MB/s
房山电视台,http://114.244.117.82:8888/rtp/239.3.1.96:8001 -- 0.37 MB/s
房山电视台,http://114.252.149.21:8890/rtp/239.3.1.96:8001 -- 0.40 MB/s
房山电视台,http://114.252.236.205:8000/rtp/239.3.1.96:8001 -- 0.25 MB/s
房山电视台,http://114.252.238.87:8000/rtp/239.3.1.96:8001 -- 0.23 MB/s
房山电视台,http://114.253.247.226:4022/rtp/239.3.1.96:8001 -- 0.24 MB/s
房山电视台,http://114.253.76.165:58888/rtp/239.3.1.96:8001 -- 0.12 MB/s
房山电视台,http://114.254.20.116:18888/rtp/239.3.1.96:8001 -- 0.42 MB/s
房山电视台,http://114.254.81.109:2222/rtp/239.3.1.96:8001 -- 0.23 MB/s
房山电视台,http://114.254.81.48:2222/rtp/239.3.1.96:8001 -- 0.05 MB/s
房山电视台,http://114.254.88.162:2222/rtp/239.3.1.96:8001 -- 0.22 MB/s
房山电视台,http://114.254.89.209:2222/rtp/239.3.1.96:8001 -- 0.22 MB/s
房山电视台,http://123.113.180.31:8000/rtp/239.3.1.96:8001 -- 0.35 MB/s
房山电视台,http://123.113.251.39:8888/rtp/239.3.1.96:8001 -- 0.42 MB/s
房山电视台,http://125.34.48.61:8890/rtp/239.3.1.96:8001 -- 0.41 MB/s
房山电视台,http://221.219.67.213:5957/rtp/239.3.1.96:8001 -- 0.22 MB/s
房山电视台,http://221.221.219.139:31415/rtp/239.3.1.96:8001 -- 0.49 MB/s
房山电视台,http://221.223.17.137:8888/rtp/239.3.1.96:8001 -- 0.17 MB/s
房山电视台,http://221.223.17.24:58888/rtp/239.3.1.96:8001 -- 0.44 MB/s
房山电视台,http://221.223.19.203:58888/rtp/239.3.1.96:8001 -- 0.25 MB/s
房山电视台,http://221.223.20.56:8888/rtp/239.3.1.96:8001 -- 0.31 MB/s
房山电视台,http://221.223.42.10:31027/rtp/239.3.1.96:8001 -- 0.02 MB/s
房山电视台,http://221.223.43.25:31027/rtp/239.3.1.96:8001 -- 0.08 MB/s
房山电视台,http://222.128.169.213:8888/rtp/239.3.1.96:8001 -- 0.41 MB/s
房山电视台,http://222.129.137.223:8888/rtp/239.3.1.96:8001 -- 0.08 MB/s
房山电视台,http://222.129.141.10:8888/rtp/239.3.1.96:8001 -- 0.41 MB/s
房山电视台,http://223.72.25.197:31027/rtp/239.3.1.96:8001 -- 0.46 MB/s
扎兰屯民视,http://106.125.156.6:4000/udp/239.29.1.109:5000 -- 0.11 MB/s
扎兰屯民视,http://106.35.124.72:54022/udp/239.29.1.109:5000 -- 0.23 MB/s
扎赉特旗电视,http://106.125.156.6:4000/udp/239.29.0.185:5000 -- 0.27 MB/s
扎赉特旗电视,http://106.35.124.72:54022/udp/239.29.0.185:5000 -- 0.20 MB/s
托克托电视,http://1.183.176.193:8282/udp/239.29.0.146:5000 -- 0.39 MB/s
托克托电视,http://106.125.156.6:4000/udp/239.29.0.146:5000 -- 0.14 MB/s
托克托电视,http://106.35.124.72:54022/udp/239.29.0.146:5000 -- 0.29 MB/s
承德公共,http://120.6.2.177:51888/rtp/239.253.92.223:8113 -- 0.22 MB/s
承德公共,http://121.29.169.33:888/rtp/239.253.92.223:8113 -- 0.23 MB/s
承德公共,http://121.29.215.124:888/rtp/239.253.92.223:8113 -- 0.00 MB/s
承德公共,http://121.29.215.181:888/rtp/239.253.92.223:8113 -- 0.09 MB/s
承德公共,http://60.10.204.102:7171/rtp/239.253.92.223:8113 -- 0.23 MB/s
承德公共,http://60.2.190.206:4000/rtp/239.253.92.223:8113 -- 0.21 MB/s
承德公共,http://60.7.56.33:4000/rtp/239.253.92.223:8113 -- 0.25 MB/s
承德新闻,http://120.6.2.177:51888/rtp/239.253.92.222:8112 -- 0.20 MB/s
承德新闻,http://121.29.169.33:888/rtp/239.253.92.222:8112 -- 0.09 MB/s
承德新闻,http://121.29.215.124:888/rtp/239.253.92.222:8112 -- 0.06 MB/s
承德新闻,http://121.29.215.17:888/rtp/239.253.92.222:8112 -- 0.00 MB/s
承德新闻,http://121.29.215.181:888/rtp/239.253.92.222:8112 -- 0.20 MB/s
承德新闻,http://60.10.204.102:7171/rtp/239.253.92.222:8112 -- 0.23 MB/s
承德新闻,http://60.2.190.206:4000/rtp/239.253.92.222:8112 -- 0.25 MB/s
承德新闻,http://60.7.56.21:4000/rtp/239.253.92.222:8112 -- 0.27 MB/s
承德新闻,http://60.7.56.33:4000/rtp/239.253.92.222:8112 -- 0.33 MB/s
承德电视,http://121.29.169.33:888/rtp/239.253.94.28:6627 -- 0.00 MB/s
承德电视,http://121.29.215.124:888/rtp/239.253.94.28:6627 -- 0.07 MB/s
承德电视,http://121.29.215.181:888/rtp/239.253.94.28:6627 -- 0.17 MB/s
承德电视,http://60.10.204.102:7171/rtp/239.253.94.28:6627 -- 0.43 MB/s
承德电视,http://60.2.190.206:4000/rtp/239.253.94.28:6627 -- 0.25 MB/s
承德电视,http://60.7.56.21:4000/rtp/239.253.94.28:6627 -- 0.25 MB/s
承德电视,http://60.7.56.33:4000/rtp/239.253.94.28:6627 -- 0.20 MB/s
抚宁电视,http://121.29.169.33:888/rtp/239.253.93.201:6379 -- 0.12 MB/s
抚宁电视,http://121.29.215.17:888/rtp/239.253.93.201:6379 -- 0.13 MB/s
抚宁电视,http://121.29.215.181:888/rtp/239.253.93.201:6379 -- 0.05 MB/s
抚宁电视,http://60.10.204.102:7171/rtp/239.253.93.201:6379 -- 0.02 MB/s
抚宁电视,http://60.2.190.206:4000/rtp/239.253.93.201:6379 -- 0.28 MB/s
抚宁电视,http://60.7.56.21:4000/rtp/239.253.93.201:6379 -- 0.14 MB/s
抚宁电视,http://60.7.56.33:4000/rtp/239.253.93.201:6379 -- 0.00 MB/s
收视指南,http://118.116.38.54:27777/udp/239.93.0.195:8012 -- 0.24 MB/s
收视指南,http://171.212.255.133:18889/udp/239.93.0.195:8012 -- 0.25 MB/s
收视指南,http://171.213.136.144:8886/udp/239.93.0.195:8012 -- 0.24 MB/s
收视指南,http://171.213.207.208:8888/udp/239.93.0.195:8012 -- 0.09 MB/s
收视指南,http://183.222.206.14:8096/udp/239.93.0.195:8012 -- 0.13 MB/s
收视指南,http://218.88.105.148:24022/udp/239.93.0.195:8012 -- 0.00 MB/s
收视指南,http://222.212.14.162:1111/udp/239.93.0.195:8012 -- 0.25 MB/s
故城电视,http://120.6.2.177:51888/rtp/239.253.93.161:6329 -- 0.27 MB/s
故城电视,http://121.29.169.33:888/rtp/239.253.93.161:6329 -- 0.08 MB/s
故城电视,http://121.29.215.17:888/rtp/239.253.93.161:6329 -- 0.14 MB/s
故城电视,http://121.29.215.181:888/rtp/239.253.93.161:6329 -- 0.00 MB/s
故城电视,http://60.10.204.102:7171/rtp/239.253.93.161:6329 -- 0.07 MB/s
故城电视,http://60.2.190.206:4000/rtp/239.253.93.161:6329 -- 0.24 MB/s
故城电视,http://60.7.56.21:4000/rtp/239.253.93.161:6329 -- 0.07 MB/s
故城电视,http://60.7.56.33:4000/rtp/239.253.93.161:6329 -- 0.00 MB/s
教育台,http://112.65.98.250:40999/udp/239.45.3.122:5140 -- 0.11 MB/s
教育台,http://112.65.98.32:40999/udp/239.45.3.122:5140 -- 0.13 MB/s
教育台,http://116.234.11.167:8898/udp/239.45.3.122:5140 -- 0.35 MB/s
教育台,http://180.156.182.124:8888/udp/239.45.3.122:5140 -- 0.38 MB/s
教育台,http://180.158.201.25:1024/udp/239.45.3.122:5140 -- 0.18 MB/s
教育台,http://180.158.201.25:2048/udp/239.45.3.122:5140 -- 0.24 MB/s
教育台,http://58.38.18.167:9200/udp/239.45.3.122:5140 -- 0.12 MB/s
教育台,http://61.169.81.67:6842/udp/239.45.3.122:5140 -- 0.33 MB/s
教育台,http://61.169.81.67:6844/udp/239.45.3.122:5140 -- 0.14 MB/s
文安电视,http://120.6.2.177:51888/rtp/239.253.93.111:6278 -- 0.34 MB/s
文安电视,http://121.29.215.124:888/rtp/239.253.93.111:6278 -- 0.09 MB/s
文安电视,http://121.29.215.17:888/rtp/239.253.93.111:6278 -- 0.41 MB/s
文安电视,http://121.29.215.181:888/rtp/239.253.93.111:6278 -- 0.20 MB/s
文安电视,http://60.10.204.102:7171/rtp/239.253.93.111:6278 -- 0.26 MB/s
文安电视,http://60.2.190.206:4000/rtp/239.253.93.111:6278 -- 0.42 MB/s
文安电视,http://60.7.56.21:4000/rtp/239.253.93.111:6278 -- 0.00 MB/s
文安电视,http://60.7.56.33:4000/rtp/239.253.93.111:6278 -- 0.14 MB/s
文物宝库,http://113.219.24.235:52888/udp/239.76.245.180:1234 -- 0.39 MB/s
文物宝库,http://118.251.99.167:8888/udp/239.76.245.180:1234 -- 0.16 MB/s
文物宝库,http://220.169.109.72:802/udp/239.76.245.180:1234 -- 0.23 MB/s
文物宝库,http://223.145.224.118:8000/udp/239.76.245.180:1234 -- 0.23 MB/s
文登,http://140.250.83.219:65235/rtp/239.21.1.174:5002 -- 0.22 MB/s
文登,http://182.47.200.64:6777/rtp/239.21.1.174:5002 -- 0.42 MB/s
新沂影视剧频道,http://114.217.158.137:4000/rtp/239.49.0.125:8000 -- 0.27 MB/s
新沂影视剧频道,http://117.62.126.247:5555/rtp/239.49.0.125:8000 -- 0.22 MB/s
新沂影视剧频道,http://117.86.48.191:7777/rtp/239.49.0.125:8000 -- 0.06 MB/s
新沂影视剧频道,http://117.86.49.196:7777/rtp/239.49.0.125:8000 -- 0.25 MB/s
新沂影视剧频道,http://121.232.159.215:8188/rtp/239.49.0.125:8000 -- 0.25 MB/s
新沂影视剧频道,http://121.232.159.246:8188/rtp/239.49.0.125:8000 -- 0.43 MB/s
新沂影视剧频道,http://121.237.244.129:8000/rtp/239.49.0.125:8000 -- 0.10 MB/s
新沂影视剧频道,http://121.237.246.67:8888/rtp/239.49.0.125:8000 -- 0.00 MB/s
新沂影视剧频道,http://121.237.37.73:8888/rtp/239.49.0.125:8000 -- 0.43 MB/s
新沂影视剧频道,http://153.34.144.27:8888/rtp/239.49.0.125:8000 -- 0.41 MB/s
新沂影视剧频道,http://180.105.81.20:4000/rtp/239.49.0.125:8000 -- 0.42 MB/s
新沂影视剧频道,http://180.121.207.166:9999/rtp/239.49.0.125:8000 -- 0.31 MB/s
新沂影视剧频道,http://218.91.68.195:8800/rtp/239.49.0.125:8000 -- 0.06 MB/s
新沂影视剧频道,http://218.94.90.74:57585/rtp/239.49.0.125:8000 -- 0.33 MB/s
新沂影视剧频道,http://221.227.31.23:8888/rtp/239.49.0.125:8000 -- 0.09 MB/s
新沂影视剧频道,http://221.229.228.212:3000/rtp/239.49.0.125:8000 -- 0.25 MB/s
新沂影视剧频道,http://222.185.99.138:9004/rtp/239.49.0.125:8000 -- 0.22 MB/s
新沂影视剧频道,http://222.191.216.219:8800/rtp/239.49.0.125:8000 -- 0.43 MB/s
新沂影视剧频道,http://222.95.99.25:8888/rtp/239.49.0.125:8000 -- 0.04 MB/s
新沂影视剧频道,http://49.65.176.61:8888/rtp/239.49.0.125:8000 -- 0.35 MB/s
新沂影视剧频道,http://49.67.152.132:8888/rtp/239.49.0.125:8000 -- 0.42 MB/s
新沂影视剧频道,http://49.74.204.209:8888/rtp/239.49.0.125:8000 -- 0.24 MB/s
新沂影视剧频道,http://49.77.104.47:8554/rtp/239.49.0.125:8000 -- 0.41 MB/s
新沂影视剧频道,http://49.82.39.133:3306/rtp/239.49.0.125:8000 -- 0.41 MB/s
新沂影视剧频道,http://49.82.95.245:7000/rtp/239.49.0.125:8000 -- 0.04 MB/s
新沂影视剧频道,http://49.86.197.113:8888/rtp/239.49.0.125:8000 -- 0.00 MB/s
新沂影视剧频道,http://58.214.196.216:8800/rtp/239.49.0.125:8000 -- 0.43 MB/s
新沂影视剧频道,http://58.216.161.68:8188/rtp/239.49.0.125:8000 -- 0.36 MB/s
新沂影视剧频道,http://58.217.23.48:18888/rtp/239.49.0.125:8000 -- 0.48 MB/s
新沂生活频道,http://114.217.158.137:4000/rtp/239.49.0.124:8000 -- 0.02 MB/s
新沂生活频道,http://117.62.126.247:5555/rtp/239.49.0.124:8000 -- 0.05 MB/s
新沂生活频道,http://117.86.48.191:7777/rtp/239.49.0.124:8000 -- 0.03 MB/s
新沂生活频道,http://117.86.49.196:7777/rtp/239.49.0.124:8000 -- 0.04 MB/s
新沂生活频道,http://121.232.159.215:8188/rtp/239.49.0.124:8000 -- 0.02 MB/s
新沂生活频道,http://121.232.159.246:8188/rtp/239.49.0.124:8000 -- 0.01 MB/s
新沂生活频道,http://121.235.154.48:8888/rtp/239.49.0.124:8000 -- 0.03 MB/s
新沂生活频道,http://121.237.244.129:8000/rtp/239.49.0.124:8000 -- 0.04 MB/s
新沂生活频道,http://121.237.246.67:8888/rtp/239.49.0.124:8000 -- 0.04 MB/s
新沂生活频道,http://121.237.37.73:8888/rtp/239.49.0.124:8000 -- 0.03 MB/s
新沂生活频道,http://121.238.22.61:8888/rtp/239.49.0.124:8000 -- 0.05 MB/s
新沂生活频道,http://180.105.81.20:4000/rtp/239.49.0.124:8000 -- 0.03 MB/s
新沂生活频道,http://180.120.1.17:8888/rtp/239.49.0.124:8000 -- 0.03 MB/s
新沂生活频道,http://180.121.207.166:9999/rtp/239.49.0.124:8000 -- 0.00 MB/s
新沂生活频道,http://180.124.66.91:3000/rtp/239.49.0.124:8000 -- 0.00 MB/s
新沂生活频道,http://218.91.68.195:8800/rtp/239.49.0.124:8000 -- 0.05 MB/s
新沂生活频道,http://221.229.228.212:3000/rtp/239.49.0.124:8000 -- 0.02 MB/s
新沂生活频道,http://222.185.99.138:9004/rtp/239.49.0.124:8000 -- 0.04 MB/s
新沂生活频道,http://222.95.99.25:8888/rtp/239.49.0.124:8000 -- 0.04 MB/s
新沂生活频道,http://49.65.176.61:8888/rtp/239.49.0.124:8000 -- 0.05 MB/s
新沂生活频道,http://49.74.204.209:8888/rtp/239.49.0.124:8000 -- 0.00 MB/s
新沂生活频道,http://49.82.95.245:7000/rtp/239.49.0.124:8000 -- 0.03 MB/s
新沂生活频道,http://49.86.197.113:8888/rtp/239.49.0.124:8000 -- 0.05 MB/s
新泰乡村,http://140.250.83.219:65235/rtp/239.21.1.248:5002 -- 0.25 MB/s
新泰乡村,http://182.47.200.64:6777/rtp/239.21.1.248:5002 -- 0.42 MB/s
新泰新闻,http://140.250.83.219:65235/rtp/239.21.1.210:5002 -- 0.09 MB/s
新泰新闻,http://182.47.200.64:6777/rtp/239.21.1.210:5002 -- 0.23 MB/s
新疆卫视,http://113.93.28.246:8088/udp/239.77.0.75:5146 -- 0.28 MB/s
新疆卫视,http://119.131.24.220:9003/udp/239.77.0.75:5146 -- 0.26 MB/s
新疆卫视,http://120.238.99.51:8888/udp/239.77.0.75:5146 -- 0.18 MB/s
新疆卫视,http://125.89.163.44:8888/udp/239.77.0.75:5146 -- 0.08 MB/s
新疆卫视,http://14.121.146.64:554/udp/239.77.0.75:5146 -- 0.23 MB/s
新疆卫视,http://183.45.17.208:60022/udp/239.77.0.75:5146 -- 0.26 MB/s
新疆卫视,http://183.51.190.237:6633/udp/239.77.0.75:5146 -- 0.28 MB/s
新疆卫视,http://59.35.185.47:8188/udp/239.77.0.75:5146 -- 0.18 MB/s
新蔡电视台,http://115.60.241.249:2000/rtp/225.1.5.29:1341 -- 0.31 MB/s
新蔡电视台,http://222.141.133.59:8888/rtp/225.1.5.29:1341 -- 0.37 MB/s
新闻综合,http://1.83.124.134:8888/rtp/239.111.205.242:5140 -- 0.28 MB/s
新闻综合,http://124.116.170.138:8081/rtp/239.111.205.242:5140 -- 0.21 MB/s
新闻综合,http://140.250.83.219:65235/rtp/239.21.1.193:5002 -- 0.02 MB/s
新闻综合,http://219.145.19.161:9999/rtp/239.111.205.242:5140 -- 0.28 MB/s
新闻资讯,http://1.83.124.134:8888/rtp/239.111.205.28:5140 -- 0.41 MB/s
新闻资讯,http://124.116.170.138:8081/rtp/239.111.205.28:5140 -- 0.40 MB/s
新闻资讯,http://219.145.19.161:9999/rtp/239.111.205.28:5140 -- 0.21 MB/s
旅游卫视,http://114.217.158.137:4000/rtp/239.49.1.41:6000 -- 0.10 MB/s
旅游卫视,http://114.221.47.29:8888/rtp/239.49.1.41:6000 -- 0.00 MB/s
旅游卫视,http://114.221.47.54:8888/rtp/239.49.1.41:6000 -- 0.02 MB/s
旅游卫视,http://117.62.126.247:5555/rtp/239.49.1.41:6000 -- 0.20 MB/s
旅游卫视,http://117.85.155.179:8800/rtp/239.49.1.41:6000 -- 0.26 MB/s
旅游卫视,http://117.86.48.191:7777/rtp/239.49.1.41:6000 -- 0.05 MB/s
旅游卫视,http://117.86.49.196:7777/rtp/239.49.1.41:6000 -- 0.06 MB/s
旅游卫视,http://121.232.159.215:8188/rtp/239.49.1.41:6000 -- 0.10 MB/s
旅游卫视,http://121.232.159.246:8188/rtp/239.49.1.41:6000 -- 0.03 MB/s
旅游卫视,http://121.237.244.129:8000/rtp/239.49.1.41:6000 -- 0.25 MB/s
旅游卫视,http://121.237.246.67:8888/rtp/239.49.1.41:6000 -- 0.04 MB/s
旅游卫视,http://121.237.37.73:8888/rtp/239.49.1.41:6000 -- 0.06 MB/s
旅游卫视,http://153.34.144.27:8888/rtp/239.49.1.41:6000 -- 0.25 MB/s
旅游卫视,http://180.105.81.20:4000/rtp/239.49.1.41:6000 -- 0.25 MB/s
旅游卫视,http://180.110.159.23:8888/rtp/239.49.1.41:6000 -- 0.00 MB/s
旅游卫视,http://180.121.207.166:9999/rtp/239.49.1.41:6000 -- 0.20 MB/s
旅游卫视,http://180.124.66.91:3000/rtp/239.49.1.41:6000 -- 0.07 MB/s
旅游卫视,http://218.91.68.195:8800/rtp/239.49.1.41:6000 -- 0.00 MB/s
旅游卫视,http://221.227.31.23:8888/rtp/239.49.1.41:6000 -- 0.05 MB/s
旅游卫视,http://221.229.228.212:3000/rtp/239.49.1.41:6000 -- 0.11 MB/s
旅游卫视,http://222.185.99.138:9004/rtp/239.49.1.41:6000 -- 0.24 MB/s
旅游卫视,http://222.191.216.219:8800/rtp/239.49.1.41:6000 -- 0.26 MB/s
旅游卫视,http://222.95.99.25:8888/rtp/239.49.1.41:6000 -- 0.02 MB/s
旅游卫视,http://49.65.176.61:8888/rtp/239.49.1.41:6000 -- 0.25 MB/s
旅游卫视,http://49.67.152.132:8888/rtp/239.49.1.41:6000 -- 0.26 MB/s
旅游卫视,http://49.74.204.209:8888/rtp/239.49.1.41:6000 -- 0.06 MB/s
旅游卫视,http://49.77.104.47:8554/rtp/239.49.1.41:6000 -- 0.26 MB/s
旅游卫视,http://49.82.39.133:3306/rtp/239.49.1.41:6000 -- 0.26 MB/s
旅游卫视,http://49.82.95.245:7000/rtp/239.49.1.41:6000 -- 0.01 MB/s
旅游卫视,http://49.86.197.113:8888/rtp/239.49.1.41:6000 -- 0.21 MB/s
旅游卫视,http://58.213.175.241:8888/rtp/239.49.1.41:6000 -- 0.01 MB/s
旅游卫视,http://58.214.196.216:8800/rtp/239.49.1.41:6000 -- 0.26 MB/s
旅游卫视,http://58.216.161.68:8188/rtp/239.49.1.41:6000 -- 0.19 MB/s
旅游卫视,http://58.217.23.48:18888/rtp/239.49.1.41:6000 -- 0.26 MB/s
旌德新闻综合,http://183.164.55.123:5000/rtp/238.1.78.215:7592 -- 0.00 MB/s
旌德新闻综合,http://183.166.57.104:6866/rtp/238.1.78.215:7592 -- 0.27 MB/s
旌德新闻综合,http://60.168.226.105:2000/rtp/238.1.78.215:7592 -- 0.19 MB/s
旌德新闻综合,http://60.168.226.114:2000/rtp/238.1.78.215:7592 -- 0.22 MB/s
无为新闻频道,http://183.164.55.123:5000/rtp/238.1.78.188:7376 -- 0.21 MB/s
无为新闻频道,http://183.166.57.104:6866/rtp/238.1.78.188:7376 -- 0.26 MB/s
无为新闻频道,http://60.168.226.114:2000/rtp/238.1.78.188:7376 -- 0.28 MB/s
无为新闻频道,http://60.168.226.44:2000/rtp/238.1.78.188:7376 -- 0.14 MB/s
无极新闻,http://120.6.2.177:51888/rtp/239.253.92.138:6222 -- 0.07 MB/s
无极新闻,http://121.29.169.33:888/rtp/239.253.92.138:6222 -- 0.06 MB/s
无极新闻,http://121.29.215.124:888/rtp/239.253.92.138:6222 -- 0.05 MB/s
无极新闻,http://121.29.215.17:888/rtp/239.253.92.138:6222 -- 0.08 MB/s
无极新闻,http://121.29.215.181:888/rtp/239.253.92.138:6222 -- 0.06 MB/s
无极新闻,http://60.10.204.102:7171/rtp/239.253.92.138:6222 -- 0.05 MB/s
无极新闻,http://60.2.190.206:4000/rtp/239.253.92.138:6222 -- 0.25 MB/s
无极新闻,http://60.7.56.21:4000/rtp/239.253.92.138:6222 -- 0.21 MB/s
无极新闻,http://60.7.56.33:4000/rtp/239.253.92.138:6222 -- 0.00 MB/s
无棣综合,http://140.250.83.219:65235/rtp/239.21.1.214:5002 -- 0.05 MB/s
无棣综合,http://144.0.5.116:58889/rtp/239.21.1.214:5002 -- 0.24 MB/s
日照岚山,http://140.250.83.219:65235/rtp/239.21.1.209:5002 -- 0.24 MB/s
日照岚山,http://144.0.5.116:58889/rtp/239.21.1.209:5002 -- 0.39 MB/s
日照新闻,http://140.250.83.219:65235/rtp/239.21.1.79:5002 -- 0.21 MB/s
日照新闻,http://182.47.200.64:6777/rtp/239.21.1.79:5002 -- 0.00 MB/s
日照科教,http://140.250.83.219:65235/rtp/239.21.1.80:5002 -- 0.08 MB/s
日照科教,http://182.47.200.64:6777/rtp/239.21.1.80:5002 -- 0.25 MB/s
日照莒县TV-1,http://140.250.83.219:65235/rtp/239.21.1.236:5002 -- 0.10 MB/s
早教,http://111.193.225.151:8888/rtp/239.3.1.79:4120 -- 0.02 MB/s
早教,http://111.194.150.28:8888/rtp/239.3.1.79:4120 -- 0.23 MB/s
早教,http://111.196.130.76:8012/rtp/239.3.1.79:4120 -- 0.04 MB/s
早教,http://111.196.189.12:5555/rtp/239.3.1.79:4120 -- 0.07 MB/s
早教,http://111.199.232.176:8188/rtp/239.3.1.79:4120 -- 0.01 MB/s
早教,http://111.199.237.67:8188/rtp/239.3.1.79:4120 -- 0.22 MB/s
早教,http://114.243.106.86:8888/rtp/239.3.1.79:4120 -- 0.25 MB/s
早教,http://114.244.117.82:8888/rtp/239.3.1.79:4120 -- 0.21 MB/s
早教,http://114.252.149.21:8890/rtp/239.3.1.79:4120 -- 0.22 MB/s
早教,http://114.252.236.205:8000/rtp/239.3.1.79:4120 -- 0.25 MB/s
早教,http://114.252.238.87:8000/rtp/239.3.1.79:4120 -- 0.04 MB/s
早教,http://114.253.247.226:4022/rtp/239.3.1.79:4120 -- 0.03 MB/s
早教,http://114.253.76.165:58888/rtp/239.3.1.79:4120 -- 0.19 MB/s
早教,http://114.254.20.116:18888/rtp/239.3.1.79:4120 -- 0.25 MB/s
早教,http://114.254.81.109:2222/rtp/239.3.1.79:4120 -- 0.08 MB/s
早教,http://114.254.81.48:2222/rtp/239.3.1.79:4120 -- 0.07 MB/s
早教,http://114.254.88.162:2222/rtp/239.3.1.79:4120 -- 0.07 MB/s
早教,http://114.254.89.209:2222/rtp/239.3.1.79:4120 -- 0.13 MB/s
早教,http://123.113.180.31:8000/rtp/239.3.1.79:4120 -- 0.25 MB/s
早教,http://123.113.251.39:8888/rtp/239.3.1.79:4120 -- 0.23 MB/s
早教,http://123.114.17.98:4000/rtp/239.3.1.79:4120 -- 0.09 MB/s
早教,http://124.64.235.39:8012/rtp/239.3.1.79:4120 -- 0.16 MB/s
早教,http://125.34.48.61:8890/rtp/239.3.1.79:4120 -- 0.22 MB/s
早教,http://221.219.67.213:5957/rtp/239.3.1.79:4120 -- 0.13 MB/s
早教,http://221.221.219.139:31415/rtp/239.3.1.79:4120 -- 0.25 MB/s
早教,http://221.223.17.137:8888/rtp/239.3.1.79:4120 -- 0.08 MB/s
早教,http://221.223.17.24:58888/rtp/239.3.1.79:4120 -- 0.08 MB/s
早教,http://221.223.19.203:58888/rtp/239.3.1.79:4120 -- 0.22 MB/s
早教,http://221.223.20.56:8888/rtp/239.3.1.79:4120 -- 0.00 MB/s
早教,http://221.223.42.10:31027/rtp/239.3.1.79:4120 -- 0.09 MB/s
早教,http://221.223.43.25:31027/rtp/239.3.1.79:4120 -- 0.14 MB/s
早教,http://222.128.169.213:8888/rtp/239.3.1.79:4120 -- 0.24 MB/s
早教,http://222.129.137.223:8888/rtp/239.3.1.79:4120 -- 0.24 MB/s
早教,http://223.72.25.197:31027/rtp/239.3.1.79:4120 -- 0.19 MB/s
时尚女人,http://114.217.158.137:4000/rtp/239.49.0.208:9530 -- 0.02 MB/s
时尚女人,http://114.221.47.29:8888/rtp/239.49.0.208:9530 -- 0.00 MB/s
时尚女人,http://117.62.126.247:5555/rtp/239.49.0.208:9530 -- 0.04 MB/s
时尚女人,http://117.86.48.191:7777/rtp/239.49.0.208:9530 -- 0.03 MB/s
时尚女人,http://121.232.159.215:8188/rtp/239.49.0.208:9530 -- 0.04 MB/s
时尚女人,http://121.232.159.246:8188/rtp/239.49.0.208:9530 -- 0.04 MB/s
时尚女人,http://121.235.154.48:8888/rtp/239.49.0.208:9530 -- 0.02 MB/s
时尚女人,http://121.237.244.129:8000/rtp/239.49.0.208:9530 -- 0.04 MB/s
时尚女人,http://121.237.246.67:8888/rtp/239.49.0.208:9530 -- 0.02 MB/s
时尚女人,http://121.237.37.73:8888/rtp/239.49.0.208:9530 -- 0.01 MB/s
时尚女人,http://180.105.81.20:4000/rtp/239.49.0.208:9530 -- 0.04 MB/s
时尚女人,http://180.120.1.17:8888/rtp/239.49.0.208:9530 -- 0.01 MB/s
时尚女人,http://180.121.207.166:9999/rtp/239.49.0.208:9530 -- 0.05 MB/s
时尚女人,http://180.124.66.91:3000/rtp/239.49.0.208:9530 -- 0.02 MB/s
时尚女人,http://218.91.68.195:8800/rtp/239.49.0.208:9530 -- 0.05 MB/s
时尚女人,http://221.229.228.212:3000/rtp/239.49.0.208:9530 -- 0.00 MB/s
时尚女人,http://222.185.99.138:9004/rtp/239.49.0.208:9530 -- 0.05 MB/s
时尚女人,http://222.95.99.25:8888/rtp/239.49.0.208:9530 -- 0.02 MB/s
